MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches,Tackles,PressureActs,Hitouts,Round
20260001,Isaac Heeney,Sydney,5.0,18.6,15.28,6.2,9.2,7.2,9.3,89,98,0.96,8.0,77,10,10,20,60.0,290,212,5,10,4,3,2,5,4,72,6,3,1,0,2,2,0,6.8,5.2,0,6,1,8,18,0,0
20260001,Jai Serong,Sydney,0.0,8.5,5.82,1.4,4.7,2.1,3.9,77,72,0.01,0.0,84,10,9,19,73.7,373,311,3,5,4,3,3,9,3,0,2,2,0,0,0,0,0,0.0,0.0,1,4,1,5,18,0,0
20260001,Jake Lloyd,Sydney,0.0,8.5,7.3,0.0,5.3,3.1,2.0,59,62,0.0,0.0,82,8,10,18,77.8,301,325,2,5,4,5,4,5,2,0,0,6,0,0,2,0,0,5.5,-5.5,1,5,1,0,12,0,0
20260001,James Jordon,Sydney,0.0,7.9,6.03,1.0,4.2,5.2,0.5,52,56,0.0,0.0,79,7,9,16,75.0,138,256,1,5,5,2,2,5,2,6,1,4,1,0,1,0,0,2.9,-2.9,0,4,1,2,16,0,0
20260001,James Rowbottom,Sydney,0.0,17.2,10.34,3.9,7.5,7.0,4.9,95,92,0.05,0.0,77,11,9,20,70.0,311,118,3,12,9,3,2,8,3,50,7,1,1,0,1,1,0,1.9,4.1,0,6,2,9,33,0,0
20260001,Joel Amartey,Sydney,0.0,6.6,6.09,0.5,5.0,5.6,3.5,58,59,0.01,0.0,75,6,1,7,57.1,203,4,2,3,1,3,1,0,1,19,0,4,0,0,5,3,1,18.1,0.9,0,4,0,1,11,2,0
20260001,Justin McInerney,Sydney,10.0,23.7,10.06,3.2,18.4,9.2,14.1,142,122,2.63,68.0,88,16,15,31,83.9,461,789,6,7,5,3,2,16,4,34,2,5,1,1,4,3,1,14.5,4.5,2,14,2,3,9,0,0
20260001,Lewis Melican,Sydney,0.0,4.6,7.37,0.0,4.3,2.0,1.6,37,27,0.0,0.0,85,4,3,7,100.0,91,173,2,3,1,3,1,3,3,0,0,1,0,0,0,0,0,0.0,0.0,0,1,1,1,8,0,0
20260001,Logan McDonald,Sydney,0.0,3.5,6.57,1.7,-0.9,5.3,-2.1,52,45,0.0,0.0,69,4,7,11,81.8,94,196,1,4,1,2,0,3,1,0,2,2,0,1,1,1,0,5.9,0.1,0,2,0,2,8,0,0
20260001,Malcolm Rosas,Sydney,0.0,11.3,8.02,0.0,9.7,5.2,4.9,68,40,0.0,0.0,67,4,6,10,90.0,124,181,1,4,2,4,2,6,1,0,0,0,0,0,1,1,0,2.3,3.7,2,5,0,3,11,0,0
20260001,Matt Roberts,Sydney,0.0,20.7,8.42,4.8,13.1,6.0,11.9,112,80,0.03,0.0,80,12,6,18,77.8,483,261,4,7,7,4,4,6,4,0,1,5,0,0,3,2,1,6.4,6.6,0,8,1,1,15,0,0
20260001,Nick Blakey,Sydney,0.0,13.0,13.79,1.6,9.3,4.5,8.2,71,61,0.01,0.0,88,12,9,21,76.2,569,157,5,5,4,4,3,10,6,0,0,3,0,0,0,0,0,0.0,0.0,1,8,2,1,8,0,0
20260001,Riley Bice,Sydney,0.0,11.6,7.82,0.7,11.2,6.9,3.7,78,65,0.01,0.0,86,11,5,16,93.8,284,277,1,6,4,5,3,3,7,0,0,5,2,0,0,0,0,0.0,0.0,1,3,2,3,10,0,0
20260001,Sam Wicks,Sydney,0.0,4.5,5.32,1.1,1.2,1.7,2.8,29,37,0.0,0.0,84,5,4,9,77.8,263,57,2,2,2,1,1,4,1,0,1,3,0,0,0,0,0,0.0,0.0,0,3,0,2,17,0,0
20260001,Tom McCartin,Sydney,3.0,11.2,8.6,1.9,8.2,5.4,1.7,66,49,0.01,0.0,94,3,14,17,82.4,67,219,0,5,4,3,3,6,6,0,2,4,1,0,0,0,0,0.0,0.0,0,1,0,0,7,0,0
20260001,Tom Papley,Sydney,0.0,5.6,8.49,0.3,2.8,2.4,0.9,46,41,0.0,0.0,57,4,5,9,77.8,114,56,1,4,3,4,3,2,3,0,0,1,0,0,3,1,1,8.7,-1.7,1,5,1,3,15,0,0
20260004,Aaron Naughton,Western Bulldogs,0.0,8.6,10.37,0.6,7.0,6.7,1.0,79,62,0.0,0.0,81,6,4,10,60.0,186,84,2,5,3,5,3,1,0,0,1,3,0,0,3,2,0,16.1,-4.1,2,6,0,3,11,0,0
20260004,Arthur Jones,Western Bulldogs,0.0,1.8,5.06,0.0,1.8,0.8,1.0,21,31,0.0,0.0,51,2,5,7,85.7,72,124,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,1,2,0,3,17,0,0
20260004,Bailey Dale,Western Bulldogs,0.0,4.1,13.07,1.1,3.1,4.4,-0.6,60,69,0.01,0.0,78,11,8,19,68.4,248,322,0,5,4,4,3,6,6,0,1,5,2,1,0,0,0,0.0,0.0,0,4,2,2,9,0,0
20260004,Bailey Williams,Western Bulldogs,3.0,4.8,9.6,2.2,-1.8,4.6,-2.7,90,103,0.08,0.0,85,13,12,25,68.0,459,283,3,5,5,2,2,8,1,0,3,7,1,0,5,1,4,18.1,-8.1,0,11,0,3,9,0,0
20260004,Buku Khamis,Western Bulldogs,0.0,4.4,6.42,0.0,4.9,4.1,-0.8,30,32,0.0,0.0,93,5,0,5,60.0,13,47,0,2,1,2,1,0,5,0,0,3,2,0,0,0,0,0.0,0.0,0,2,1,2,4,0,0
20260004,Connor Budarick,Western Bulldogs,1.0,12.5,5.51,1.2,8.5,4.0,5.4,105,94,0.11,0.0,82,19,8,27,77.8,515,303,1,6,5,5,4,10,2,0,1,3,0,0,1,1,0,3.1,2.9,0,9,2,2,11,0,0
20260004,Cooper Hynes,Western Bulldogs,0.0,2.6,5.15,3.0,-2.4,2.0,-1.7,38,38,0.0,0.0,78,2,10,12,66.7,41,242,1,3,3,1,1,9,1,17,2,0,0,0,0,0,0,0.0,0.0,0,7,0,3,14,0,0
20260004,Ed Richards,Western Bulldogs,10.0,29.0,16.76,8.6,15.9,5.5,19.1,144,133,2.64,68.0,81,24,6,30,73.3,726,278,10,6,3,1,1,11,2,71,7,8,0,0,2,2,0,6.7,5.3,2,16,3,4,27,0,0
20260004,James O'Donnell,Western Bulldogs,0.0,5.7,7.71,0.0,5.7,5.9,-2.5,51,40,0.0,0.0,89,5,3,8,62.5,61,74,0,5,4,5,4,1,7,0,0,3,2,0,0,0,0,0.0,0.0,0,1,0,3,6,0,0
20260004,Joel Freijah,Western Bulldogs,0.0,8.3,10.79,4.4,2.2,4.6,3.1,50,53,0.01,0.0,90,9,11,20,70.0,119,181,2,7,6,3,3,6,2,29,4,2,0,0,0,0,0,0.0,0.0,1,8,4,1,14,0,0
20260004,Jordan Croft,Western Bulldogs,0.0,-0.6,6.8,0.0,-0.9,3.8,-4.7,18,20,0.0,0.0,43,4,0,4,50.0,67,21,1,3,2,2,2,0,3,6,1,1,1,0,2,0,2,10.1,-8.1,0,2,2,0,2,2,0
20260004,Lachie Jaques,Western Bulldogs,0.0,9.3,5.72,-1.2,8.3,3.8,3.1,84,76,0.0,0.0,76,14,2,16,87.5,377,211,2,4,2,4,2,5,7,0,0,4,1,0,0,0,0,0.0,0.0,0,4,2,4,6,0,0
20260004,Lachlan Bramble,Western Bulldogs,0.0,15.3,7.69,1.5,11.9,3.4,10.6,71,53,0.0,0.0,83,9,7,16,81.3,419,212,5,4,3,2,2,9,1,0,2,3,1,0,1,1,0,2.6,3.4,0,8,0,0,17,0,0
20260004,Marcus Bontempelli,Western Bulldogs,0.0,26.5,18.89,5.2,19.2,7.9,16.4,113,92,0.39,3.0,84,10,9,19,89.5,422,96,4,9,6,3,2,5,2,46,4,4,0,0,3,3,0,9.8,8.2,1,8,1,5,21,0,0
20260004,Matthew Kennedy,Western Bulldogs,0.0,8.0,11.08,3.3,-1.6,6.9,-5.1,88,115,0.24,1.0,84,19,11,30,53.3,520,325,3,11,8,3,3,10,3,66,5,4,1,0,2,0,2,6.8,-4.8,1,8,0,6,20,0,0
20260004,Michael Sellwood,Western Bulldogs,0.0,5.8,5.36,0.0,5.2,2.8,-0.2,70,61,0.0,0.0,83,5,5,10,90.0,136,167,0,4,1,4,1,4,4,0,0,2,0,0,0,0,0,0.0,0.0,0,1,0,7,19,0,0
20260004,Oskar Baker,Western Bulldogs,0.0,7.7,7.3,0.3,6.3,3.5,2.3,43,48,0.0,0.0,67,6,5,11,72.7,159,180,3,3,2,0,0,3,0,0,2,4,0,0,0,0,0,0.0,0.0,1,4,0,2,8,0,0
20260004,Rhylee West,Western Bulldogs,0.0,14.0,9.88,0.1,10.5,3.3,7.0,72,64,0.0,0.0,69,7,9,16,81.3,222,163,2,4,3,4,3,7,2,6,0,2,0,0,2,1,1,5.8,1.2,2,7,0,3,10,0,0
20260004,Rory Lobb,Western Bulldogs,3.0,13.0,9.54,0.4,10.5,4.1,1.3,66,48,0.01,0.0,100,10,3,13,100.0,337,82,0,2,1,2,1,2,6,0,0,4,3,1,0,0,0,0.0,0.0,0,1,1,0,10,0,0
20260004,Sam Darcy,Western Bulldogs,0.0,9.8,13.46,1.2,5.9,6.5,1.4,61,63,0.0,0.0,81,7,3,10,60.0,181,52,2,5,2,3,1,2,0,11,1,4,0,1,4,2,2,14.3,-0.3,1,6,1,2,8,7,0
20260004,Sam Davidson,Western Bulldogs,0.0,8.9,8.01,1.5,5.4,4.6,1.9,50,38,0.0,0.0,56,3,6,9,88.9,98,169,0,4,2,2,1,4,2,0,1,2,0,0,1,1,0,3.6,2.4,0,7,4,2,14,0,0
20260004,Tim English,Western Bulldogs,0.0,20.6,12.58,2.4,15.0,10.1,3.2,117,108,0.1,0.0,85,6,10,16,87.5,222,125,3,8,1,6,1,6,4,83,0,5,1,2,2,2,0,8.7,3.3,0,9,8,1,7,37,0
20260004,Tom Liberatore,Western Bulldogs,0.0,11.6,14.23,3.2,3.7,6.9,0.3,86,88,0.13,0.0,82,15,13,28,60.7,367,343,5,10,6,1,1,10,3,66,4,4,0,0,0,0,0,0.0,0.0,1,6,0,2,24,0,0
20260101,Ben Ainsworth,Carlton,,8.1,7.07,0.0,5.7,3.2,3.1,41,30,,,78,4,4,8,87.5,140,100,3,4,4,4,4,2,0,0,0,2,0,0,1,0,0,2.5,-2.5,0,2,0,1,14,0,1
20260101,Brodie Kemp,Carlton,,1.2,6.66,0.0,-1.0,0.7,-0.4,51,61,,,87,6,4,10,70.0,137,55,0,0,0,0,0,2,1,0,0,6,0,0,2,1,1,4.9,2.1,0,4,0,4,11,0,1
20260101,Campbell Chesser,Carlton,,2.8,6.43,-0.1,1.0,1.6,-0.8,54,61,,,77,9,6,15,46.7,328,96,1,2,2,2,2,9,1,0,1,3,0,0,2,0,1,4.6,-3.6,1,5,0,3,8,0,1
20260101,Cooper Lord,Carlton,,7.6,10.08,1.1,4.6,4.9,1.4,75,80,,,78,14,6,20,55.0,375,80,2,6,6,4,4,7,2,4,2,5,1,0,1,1,0,3.0,3.0,0,5,1,2,9,0,1
20260101,Elijah Hollands,Carlton,,10.9,8.77,1.6,6.8,10.1,-0.2,68,43,,,77,7,7,14,78.6,194,153,4,8,8,7,7,6,5,0,1,3,1,0,1,0,1,2.8,-1.8,0,4,2,1,8,0,1
20260101,George Hewett,Carlton,,18.6,11.5,6.2,8.2,8.6,5.4,117,92,,,67,8,15,23,87.0,149,386,2,12,8,5,4,7,5,70,5,5,1,1,1,1,0,4.1,1.9,0,6,1,4,16,0,1
20260101,Harry Dean,Carlton,,2.6,6.77,0.0,4.6,0.6,1.1,38,18,,,76,5,2,7,85.7,207,75,0,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,4,0,1
20260101,Harry McKay,Carlton,,5.7,9.23,0.0,4.1,7.3,-0.9,79,72,,,91,10,2,12,75.0,243,118,2,5,2,5,2,0,1,0,0,7,1,1,4,2,2,14.9,-0.9,0,6,1,1,9,0,1
20260101,Hudson O'Keeffe,Carlton,,0.9,3.98,-1.2,2.1,3.7,-4.5,32,45,,,66,3,4,7,57.1,67,43,2,3,1,2,1,3,0,17,1,2,0,1,1,0,1,3.2,-2.2,0,4,1,3,4,10,1
20260101,Jacob Weitering,Carlton,,14.4,9.64,0.0,14.1,7.9,-0.2,72,43,,,95,7,2,9,66.7,243,64,0,6,2,6,2,0,8,0,0,5,2,2,0,0,0,0.0,0.0,0,0,0,1,6,2,1
20260101,Jagga Smith,Carlton,,10.7,5.81,1.7,3.7,7.4,-1.7,113,99,,,73,13,19,32,68.8,303,343,5,11,11,7,7,17,3,65,3,1,0,0,1,0,1,2.8,-1.8,0,11,2,5,9,0,1
20260101,Lachie Fogarty,Carlton,,3.5,7.43,1.5,-0.5,3.5,-2.8,36,24,,,71,1,5,6,83.3,16,94,0,4,3,2,1,3,2,0,1,0,0,0,1,0,1,5.4,-4.4,1,4,3,3,11,0,1
20260101,Lachlan Cowan,Carlton,,1.3,6.9,0.0,0.5,2.5,-1.3,39,44,,,66,8,6,14,78.6,269,181,1,2,2,2,2,7,3,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,2,9,0,1
20260101,Lewis Young,Carlton,,1.7,7.07,0.3,0.3,5.3,-4.0,58,40,,,96,6,4,10,70.0,165,-21,0,5,3,5,3,1,8,0,1,3,2,0,0,0,0,0.0,0.0,0,1,0,2,3,2,1
20260101,Marc Pittonet,Carlton,,18.7,13.45,10.1,4.5,7.5,2.5,110,78,,,74,6,7,13,69.2,136,155,1,11,4,4,2,3,2,83,6,0,0,0,2,1,1,7.1,-0.1,0,8,6,3,9,25,1
20260101,Matthew Carroll,Carlton,,12.0,5.9,0.0,10.6,6.6,2.2,75,70,,,72,10,9,19,57.9,416,252,1,8,7,8,7,7,7,0,0,3,1,1,2,0,1,4.1,-3.1,0,4,1,3,11,0,1
20260101,Mitch McGovern,Carlton,,16.0,9.46,0.0,14.4,9.2,5.3,106,75,,,82,11,4,15,73.3,346,109,4,9,5,9,5,4,3,0,0,6,0,2,2,2,0,6.5,5.5,1,5,0,1,8,0,1
20260101,Oliver Florent,Carlton,,4.8,8.35,1.0,1.9,1.3,2.8,81,75,,,80,18,6,24,83.3,606,276,0,1,1,1,1,9,3,0,0,5,1,0,0,0,0,0.0,0.0,0,2,0,0,7,0,1
20260101,Oliver Hollands,Carlton,,-0.5,7.61,0.0,-1.2,1.1,-1.0,45,49,,,86,8,6,14,64.3,298,184,1,2,2,2,2,7,3,0,0,3,0,0,0,0,0,0.0,0.0,1,2,0,1,11,0,1
20260101,Patrick Cripps,Carlton,,8.4,13.43,5.1,-0.1,10.7,-5.2,114,96,,,80,12,20,32,59.4,278,275,4,19,8,5,3,12,1,74,9,1,0,1,3,0,3,10.2,-7.2,1,10,3,3,17,0,1
20260101,Sam Walsh,Carlton,,13.4,12.49,4.8,3.1,6.3,2.3,96,100,,,83,13,17,30,80.0,480,358,4,9,5,2,2,16,4,87,6,4,2,0,0,0,0,0.0,0.0,0,3,1,5,21,0,1
20260101,Will Hayward,Carlton,,12.0,7.18,0.0,9.1,3.8,5.7,88,75,,,74,10,6,16,81.3,322,177,4,5,5,5,5,3,2,0,0,6,0,0,1,1,0,2.5,3.5,1,5,1,3,14,0,1
20260101,Zac Williams,Carlton,,14.6,10.91,2.3,11.6,4.7,9.2,103,69,,,68,12,5,17,94.1,405,189,2,5,3,5,3,5,4,0,1,3,0,1,1,1,0,3.0,3.0,0,2,1,2,9,0,1
20260101,Ben Miller,Richmond,,8.8,8.81,0.0,7.4,2.9,4.0,83,68,,,95,13,4,17,88.2,316,386,0,2,1,2,1,5,4,0,0,7,2,1,0,0,0,0.0,0.0,0,4,0,0,7,0,1
20260101,Campbell Gray,Richmond,,-0.2,7.49,-1.1,0.5,0.5,0.1,6,4,,,32,1,1,2,50.0,19,46,0,1,1,0,0,1,0,13,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,4,2,1
20260101,Harry Armstrong,Richmond,,-0.3,4.12,0.0,-1.2,3.9,-5.2,29,34,,,80,5,1,6,50.0,122,41,2,2,1,2,1,1,0,0,0,4,0,1,1,0,1,4.8,-3.8,0,2,0,1,4,0,1
20260101,Hugo Ralphsmith,Richmond,,9.0,7.34,-0.1,6.7,1.8,5.3,34,38,,,86,7,4,11,90.9,268,90,6,3,2,2,2,4,2,0,1,3,0,0,0,0,0,0.0,0.0,0,4,1,0,18,0,1
20260101,Jack Ross,Richmond,,11.2,10.09,2.8,5.3,6.3,1.9,102,93,,,75,9,14,23,73.9,283,240,3,9,8,5,5,8,6,65,4,4,1,0,0,0,0,0.0,0.0,0,5,1,7,23,0,1
20260101,Jacob Hopper,Richmond,,7.5,9.37,3.6,0.8,4.7,-0.2,50,53,,,73,8,10,18,61.1,247,111,4,9,6,4,4,6,4,70,2,1,0,0,0,0,0,0.0,0.0,0,4,1,2,12,0,1
20260101,James Trezise,Richmond,,8.8,6.77,0.0,8.0,3.4,4.8,66,51,,,78,5,7,12,100.0,83,381,2,2,1,2,1,6,5,0,0,3,1,0,0,0,0,0.0,0.0,1,4,2,3,10,0,1
20260101,Jayden Short,Richmond,,18.7,8.1,1.3,14.7,6.1,11.1,134,114,,,83,23,6,29,79.3,753,350,5,6,5,4,3,7,5,0,1,10,1,0,2,1,0,5.4,0.6,0,9,4,0,9,0,1
20260101,Jonty Faull,Richmond,,-0.8,3.83,0.0,-2.2,2.5,-4.1,49,66,,,81,8,2,10,50.0,254,46,2,3,1,3,1,2,0,0,0,6,0,0,3,0,2,8.1,-6.1,0,6,0,4,10,0,1
20260101,Josh Gibcus,Richmond,,2.6,6.93,0.0,2.8,3.6,-2.2,56,52,,,76,6,3,9,66.7,127,129,0,4,3,4,3,0,6,0,0,4,1,1,0,0,0,0.0,0.0,0,1,0,4,9,0,1
20260101,Kane McAuliffe,Richmond,,2.9,9.16,-0.6,1.2,2.9,-1.6,52,50,,,80,9,7,16,62.5,408,141,6,3,3,1,1,13,1,9,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,10,0,1
20260101,Maurice Rioli,Richmond,,8.6,6.88,0.4,6.7,4.1,1.5,42,36,,,75,3,3,6,83.3,78,69,1,4,0,3,0,3,4,0,1,1,1,0,0,0,0,0.0,0.0,0,3,3,4,18,0,1
20260101,Nathan Broad,Richmond,,2.1,7.77,0.0,2.4,3.5,-3.3,81,70,,,70,10,5,15,66.7,125,159,1,2,0,2,0,4,4,0,0,7,3,1,0,0,0,0.0,0.0,0,4,2,2,5,0,1
20260101,Noah Balta,Richmond,,7.2,7.94,0.0,7.3,7.9,1.9,74,75,,,93,17,2,19,73.7,546,40,3,8,4,8,4,4,9,0,0,7,3,1,0,0,0,0.0,0.0,0,5,4,0,4,0,1
20260101,Rhyan Mansell,Richmond,,13.7,7.3,0.0,13.2,4.4,8.7,85,79,,,82,9,3,12,58.3,262,132,3,5,4,5,4,1,0,0,0,7,0,1,3,2,0,5.3,6.7,1,7,0,4,12,0,1
20260101,Sam Banks,Richmond,,9.1,8.02,0.0,6.7,2.1,4.5,88,86,,,76,13,11,24,95.8,458,371,2,3,3,3,3,11,3,0,0,7,0,0,0,0,0,0.0,0.0,0,6,2,1,6,0,1
20260101,Sam Grlj,Richmond,,9.9,5.72,0.0,7.4,3.8,3.2,73,90,,,74,13,6,19,89.5,369,243,3,5,3,5,3,6,5,0,0,7,0,0,0,0,0,0.0,0.0,0,5,0,4,11,0,1
20260101,Sam Lalor,Richmond,,14.1,8.82,2.3,10.4,8.1,5.8,75,68,,,76,12,4,16,75.0,450,88,5,9,5,5,3,4,2,65,4,4,1,2,3,2,1,10.1,2.9,0,4,0,1,16,0,1
20260101,Seth Campbell,Richmond,,10.1,9.06,2.0,3.3,6.1,-0.1,53,42,,,80,9,8,17,64.7,250,154,3,8,8,6,6,4,3,0,2,0,0,0,2,0,1,5.5,-4.5,2,7,2,0,16,0,1
20260101,Steely Green,Richmond,,13.3,5.42,0.0,13.6,4.2,9.5,73,66,,,80,9,3,12,83.3,287,170,3,5,5,5,5,2,1,0,0,4,0,0,2,2,0,7.8,4.2,0,7,1,2,13,0,1
20260101,Tim Taranto,Richmond,,13.6,11.35,5.5,2.4,8.1,0.6,107,81,,,83,8,21,29,69.0,329,467,5,15,12,3,2,10,2,91,7,4,0,0,0,0,0,0.0,0.0,1,7,1,1,20,0,1
20260101,Toby Nankervis,Richmond,,18.6,12.85,9.9,3.7,8.6,5.3,103,79,,,76,9,12,21,81.0,174,389,1,12,8,4,3,7,3,87,7,1,0,0,0,0,0,0.0,0.0,0,4,2,2,10,22,1
20260101,Tom Lynch,Richmond,,-6.2,7.92,-0.4,-9.5,8.4,-13.6,92,76,,,94,11,1,12,33.3,259,12,0,7,1,6,1,1,0,0,0,6,0,2,10,2,7,35.5,-16.5,0,11,0,4,9,0,1
